dataset,model,classes_subset,seed,method,nb_concepts,interpretation,prompt_type,specification,time,score,num_correct,num_valid,num_expected
AG,DB,"[0, 1, 2, 3]",7,SVD,12,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
RT,RB,"[0, 1]",10,BatchTopKSAE,6,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.8,8,10,10
E,B,"[0, 1, 2, 3, 4, 5]",15,ICA,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
IMDB,B,"[0, 1]",25,ClassesAs,2,,AC3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",24,BatchTopKSAE,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.6,6,10,10
RT,RB,"[0, 1]",11,ClassesAs,2,,C2,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
AG,DB,"[0, 1, 2, 3]",12,PCA,12,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
IMDB,B,"[0, 1]",4,baseline,,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",20,ClassesAs,6,,C1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
AG,DB,"[0, 1, 2, 3]",12,PCA,12,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
RT,RB,"[0, 1]",10,SemiNMF,6,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.65,13,20,20
E,B,"[0, 1, 2, 3, 4, 5]",23,SemiNMF,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.2631578947368421,5,19,20
IMDB,B,"[0, 1]",4,PCA,6,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
RT,RB,"[0, 1]",10,baseline,6,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
AG,DB,"[0, 1, 2, 3]",12,PCA,12,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,SVD,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
IMDB,B,"[0, 1]",25,ClassesAs,2,,C3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
AG,DB,"[0, 1, 2, 3]",12,PCA,12,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
RT,RB,"[0, 1]",10,ICA,6,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",24,BatchTopKSAE,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.14285714285714285,1,7,10
AG,DB,"[0, 1, 2, 3]",13,VanillaSAE,12,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
IMDB,B,"[0, 1]",4,PCA,6,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
RT,RB,"[0, 1]",9,baseline,,topk,AB1,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
E,B,"[0, 1, 2, 3, 4, 5]",20,baseline,6,,AB1,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
AG,DB,"[0, 1, 2, 3]",13,VanillaSAE,12,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
RT,RB,"[0, 1]",11,baseline,2,,AB2,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",23,SemiNMF,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
IMDB,B,"[0, 1]",26,baseline,2,,AB2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
AG,DB,"[0, 1, 2, 3]",13,VanillaSAE,12,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
RT,RB,"[0, 1]",10,SemiNMF,6,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
E,B,"[0, 1, 2, 3, 4, 5]",18,NeuronsAs,,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
IMDB,B,"[0, 1]",3,SVD,6,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
AG,DB,"[0, 1, 2, 3]",13,VanillaSAE,12,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,SVD,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.7,14,20,20
RT,RB,"[0, 1]",10,PCA,6,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
IMDB,B,"[0, 1]",4,PCA,6,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",24,BatchTopKSAE,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.6,6,10,10
AG,DB,"[0, 1, 2, 3]",13,VanillaSAE,12,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
RT,RB,"[0, 1]",10,ICA,6,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
E,B,"[0, 1, 2, 3, 4, 5]",20,baseline,6,,B1,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
IMDB,B,"[0, 1]",26,baseline,2,,B2,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
AG,DB,"[0, 1, 2, 3]",13,VanillaSAE,12,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
RT,RB,"[0, 1]",10,SVD,6,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",16,PCA,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.3684210526315789,7,19,20
IMDB,B,"[0, 1]",3,SVD,6,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
AG,DB,"[0, 1, 2, 3]",11,BatchTopKSAE,12,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.6,6,10,10
RT,RB,"[0, 1]",9,baseline,,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
E,B,"[0, 1, 2, 3, 4, 5]",23,SemiNMF,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
AG,DB,"[0, 1, 2, 3]",11,BatchTopKSAE,12,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.7,7,10,10
IMDB,B,"[0, 1]",5,VanillaSAE,6,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
RT,RB,"[0, 1]",11,baseline,2,,B2,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
E,B,"[0, 1, 2, 3, 4, 5]",18,NeuronsAs,,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
AG,DB,"[0, 1, 2, 3]",11,BatchTopKSAE,12,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.7,7,10,10
RT,RB,"[0, 1]",10,PCA,6,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
IMDB,B,"[0, 1]",4,ICA,6,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",15,ICA,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.29411764705882354,5,17,20
AG,DB,"[0, 1, 2, 3]",11,BatchTopKSAE,12,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.7,7,10,10
RT,RB,"[0, 1]",10,ICA,6,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",24,BatchTopKSAE,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.5,5,10,10
IMDB,B,"[0, 1]",26,ClassesAs,2,,AC1,old_consim,2026-07-14T15:51:55.192259,0.65,13,20,20
AG,DB,"[0, 1, 2, 3]",11,BatchTopKSAE,12,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.3,3,10,10
RT,RB,"[0, 1]",10,SVD,6,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,ClassesAs,6,,AC2,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
IMDB,B,"[0, 1]",3,SVD,6,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
AG,DB,"[0, 1, 2, 3]",11,BatchTopKSAE,12,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.6,6,10,10
E,B,"[0, 1, 2, 3, 4, 5]",16,PCA,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
RT,RB,"[0, 1]",10,BatchTopKSAE,6,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.8,8,10,10
IMDB,B,"[0, 1]",5,VanillaSAE,6,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
AG,DB,"[0, 1, 2, 3]",14,baseline,12,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.65,13,20,20
E,B,"[0, 1, 2, 3, 4, 5]",23,SemiNMF,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
RT,RB,"[0, 1]",9,NeuronsAs,,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
AG,DB,"[0, 1, 2, 3]",14,baseline,12,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
IMDB,B,"[0, 1]",4,ICA,6,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",18,baseline,,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
RT,RB,"[0, 1]",11,baseline,2,,AB1,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
E,B,"[0, 1, 2, 3, 4, 5]",15,ICA,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
AG,DB,"[0, 1, 2, 3]",14,ICA,12,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.7,14,20,20
IMDB,B,"[0, 1]",3,SemiNMF,6,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",24,BatchTopKSAE,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.6,6,10,10
RT,RB,"[0, 1]",10,PCA,6,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.42857142857142855,6,14,20
AG,DB,"[0, 1, 2, 3]",14,ICA,12,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
IMDB,B,"[0, 1]",26,ClassesAs,2,,C1,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,ClassesAs,6,,C2,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
RT,RB,"[0, 1]",10,ICA,6,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
AG,DB,"[0, 1, 2, 3]",14,ICA,12,topk,AC1,old_consim,2026-07-14T15:51:55.192259,,0,0,20
IMDB,B,"[0, 1]",3,SVD,6,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",16,PCA,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,,0,5,20
RT,RB,"[0, 1]",10,SVD,6,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
AG,DB,"[0, 1, 2, 3]",14,ICA,12,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.95,19,20,20
E,B,"[0, 1, 2, 3, 4, 5]",18,baseline,,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
IMDB,B,"[0, 1]",5,VanillaSAE,6,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
RT,RB,"[0, 1]",10,BatchTopKSAE,6,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.8,8,10,10
AG,DB,"[0, 1, 2, 3]",14,baseline,12,topk,AB1,old_consim,2026-07-14T15:51:55.192259,0.7,14,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,SVD,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.05,1,20,20
RT,RB,"[0, 1]",9,NeuronsAs,,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
IMDB,B,"[0, 1]",4,ICA,6,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
AG,DB,"[0, 1, 2, 3]",11,SemiNMF,12,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
E,B,"[0, 1, 2, 3, 4, 5]",15,ICA,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
RT,RB,"[0, 1]",11,baseline,2,,B1,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
IMDB,B,"[0, 1]",3,SemiNMF,6,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
AG,DB,"[0, 1, 2, 3]",14,baseline,12,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,baseline,6,,AB2,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
RT,RB,"[0, 1]",10,SemiNMF,6,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.65,13,20,20
IMDB,B,"[0, 1]",26,baseline,2,,AB1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",16,PCA,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,,1,5,20
AG,DB,"[0, 1, 2, 3]",13,PCA,12,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
RT,RB,"[0, 1]",10,PCA,6,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,SVD,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
AG,DB,"[0, 1, 2, 3]",11,SemiNMF,12,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.7,14,20,20
IMDB,B,"[0, 1]",3,SVD,6,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.65,13,20,20
RT,RB,"[0, 1]",10,SVD,6,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
E,B,"[0, 1, 2, 3, 4, 5]",25,baseline,18,topk,AB1,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
AG,DB,"[0, 1, 2, 3]",14,ICA,12,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
IMDB,B,"[0, 1]",5,VanillaSAE,6,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",15,ICA,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
RT,RB,"[0, 1]",10,BatchTopKSAE,6,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.8,8,10,10
AG,DB,"[0, 1, 2, 3]",13,PCA,12,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,baseline,6,,B2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
IMDB,B,"[0, 1]",4,ICA,6,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
RT,RB,"[0, 1]",9,baseline,,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
AG,DB,"[0, 1, 2, 3]",11,SemiNMF,12,topk,AC1,old_consim,2026-07-14T15:51:55.192259,,4,9,20
E,B,"[0, 1, 2, 3, 4, 5]",19,baseline,,topk,AB1,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
IMDB,B,"[0, 1]",3,SemiNMF,6,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
RT,RB,"[0, 1]",12,ClassesAs,2,,AC3,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
E,B,"[0, 1, 2, 3, 4, 5]",25,baseline,18,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
AG,DB,"[0, 1, 2, 3]",8,SVD,12,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
IMDB,B,"[0, 1]",26,baseline,2,,B1,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
RT,RB,"[0, 1]",10,SemiNMF,6,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,ClassesAs,6,,AC3,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
AG,DB,"[0, 1, 2, 3]",14,ICA,12,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
IMDB,B,"[0, 1]",3,SVD,6,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
RT,RB,"[0, 1]",10,BatchTopKSAE,6,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.8,8,10,10
E,B,"[0, 1, 2, 3, 4, 5]",17,PCA,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.1111111111111111,2,18,20
AG,DB,"[0, 1, 2, 3]",13,PCA,12,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.65,13,20,20
RT,RB,"[0, 1]",9,baseline,,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
E,B,"[0, 1, 2, 3, 4, 5]",19,baseline,,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
IMDB,B,"[0, 1]",5,VanillaSAE,6,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
AG,DB,"[0, 1, 2, 3]",11,SemiNMF,12,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
RT,RB,"[0, 1]",11,baseline,6,topk,AB1,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
E,B,"[0, 1, 2, 3, 4, 5]",25,baseline,18,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.15,3,20,20
AG,DB,"[0, 1, 2, 3]",8,SVD,12,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
IMDB,B,"[0, 1]",4,PCA,6,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,ClassesAs,6,,C3,old_consim,2026-07-14T15:51:55.192259,0.65,13,20,20
RT,RB,"[0, 1]",12,ClassesAs,2,,C3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
AG,DB,"[0, 1, 2, 3]",12,BatchTopKSAE,12,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.3,3,10,10
E,B,"[0, 1, 2, 3, 4, 5]",23,SemiNMF,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
IMDB,B,"[0, 1]",4,ICA,6,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
RT,RB,"[0, 1]",9,NeuronsAs,,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
AG,DB,"[0, 1, 2, 3]",13,PCA,12,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
E,B,"[0, 1, 2, 3, 4, 5]",17,PCA,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
IMDB,B,"[0, 1]",3,SemiNMF,6,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
RT,RB,"[0, 1]",11,baseline,6,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
AG,DB,"[0, 1, 2, 3]",11,SemiNMF,12,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
E,B,"[0, 1, 2, 3, 4, 5]",19,NeuronsAs,,topk,AC1,old_consim,2026-07-14T15:51:55.192259,,0,0,20
RT,RB,"[0, 1]",12,ClassesAs,2,,AC1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
IMDB,B,"[0, 1]",26,ClassesAs,2,,AC2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
AG,DB,"[0, 1, 2, 3]",8,SVD,12,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",25,baseline,18,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
AG,DB,"[0, 1, 2, 3]",12,BatchTopKSAE,12,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.9,9,10,10
RT,RB,"[0, 1]",10,SVD,6,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
IMDB,B,"[0, 1]",5,VanillaSAE,6,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,ClassesAs,6,,AC1,old_consim,2026-07-14T15:51:55.192259,0.7,14,20,20
E,B,"[0, 1, 2, 3, 4, 5]",23,SemiNMF,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
RT,RB,"[0, 1]",9,NeuronsAs,,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
IMDB,B,"[0, 1]",4,PCA,6,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
AG,DB,"[0, 1, 2, 3]",13,PCA,12,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
AG,DB,"[0, 1, 2, 3]",11,SemiNMF,12,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
E,B,"[0, 1, 2, 3, 4, 5]",22,SVD,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.05,1,20,20
RT,RB,"[0, 1]",11,PCA,6,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
IMDB,B,"[0, 1]",4,ICA,6,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",19,NeuronsAs,,topk,C1,old_consim,2026-07-14T15:51:55.192259,,1,2,20
AG,DB,"[0, 1, 2, 3]",8,SVD,12,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.7,14,20,20
RT,RB,"[0, 1]",12,ClassesAs,2,,C1,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
IMDB,B,"[0, 1]",3,SemiNMF,6,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
AG,DB,"[0, 1, 2, 3]",13,PCA,12,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
E,B,"[0, 1, 2, 3, 4, 5]",25,BatchTopKSAE,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.3,3,10,10
RT,RB,"[0, 1]",10,ICA,6,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,ClassesAs,6,,C1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
IMDB,B,"[0, 1]",26,ClassesAs,2,,C2,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
AG,DB,"[0, 1, 2, 3]",14,VanillaSAE,12,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.7,14,20,20
RT,RB,"[0, 1]",10,SVD,6,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
E,B,"[0, 1, 2, 3, 4, 5]",16,ICA,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
AG,DB,"[0, 1, 2, 3]",14,VanillaSAE,12,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
IMDB,B,"[0, 1]",5,baseline,6,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
RT,RB,"[0, 1]",9,NeuronsAs,,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",22,SVD,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
AG,DB,"[0, 1, 2, 3]",8,SVD,12,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
IMDB,B,"[0, 1]",3,SemiNMF,6,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
RT,RB,"[0, 1]",11,PCA,6,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
E,B,"[0, 1, 2, 3, 4, 5]",19,NeuronsAs,,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
AG,DB,"[0, 1, 2, 3]",14,VanillaSAE,12,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",25,BatchTopKSAE,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.4,4,10,10
RT,RB,"[0, 1]",11,SemiNMF,6,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
IMDB,B,"[0, 1]",5,NeuronsAs,,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
AG,DB,"[0, 1, 2, 3]",8,SVD,12,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.7,14,20,20
E,B,"[0, 1, 2, 3, 4, 5]",21,baseline,6,,AB1,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
RT,RB,"[0, 1]",12,ClassesAs,2,,AC2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
IMDB,B,"[0, 1]",26,ClassesAs,2,,AC3,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
AG,DB,"[0, 1, 2, 3]",12,BatchTopKSAE,12,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.5,5,10,10
RT,RB,"[0, 1]",10,ICA,6,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.85,17,20,20
E,B,"[0, 1, 2, 3, 4, 5]",24,SemiNMF,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
IMDB,B,"[0, 1]",5,baseline,6,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
AG,DB,"[0, 1, 2, 3]",14,VanillaSAE,12,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.75,15,20,20
E,B,"[0, 1, 2, 3, 4, 5]",16,ICA,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
RT,RB,"[0, 1]",11,BatchTopKSAE,6,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.5,5,10,10
AG,DB,"[0, 1, 2, 3]",12,BatchTopKSAE,12,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.9,9,10,10
IMDB,B,"[0, 1]",5,NeuronsAs,,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",22,SVD,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.0,0,20,20
RT,RB,"[0, 1]",9,NeuronsAs,,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.8,16,20,20
AG,DB,"[0, 1, 2, 3]",14,VanillaSAE,12,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
IMDB,B,"[0, 1]",26,ClassesAs,2,,C3,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
E,B,"[0, 1, 2, 3, 4, 5]",19,NeuronsAs,,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
